process_id,pre_rinse,caustic,intermediate_rinse,acid,final_rinse,sequence,phases
25079,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25080,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25081,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25082,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25083,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25084,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25085,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25086,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25092,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25093,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25094,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25097,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25099,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25100,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25101,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25102,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25106,1,0,0,1,1,10011,['acid']
25107,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25111,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25112,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25114,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25116,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25117,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25119,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25120,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25124,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25125,1,0,0,1,1,10011,['acid']
25126,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25127,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25128,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25129,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25130,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25132,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25134,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25135,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25136,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25137,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25141,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25143,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25144,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25145,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25146,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25147,1,0,0,1,1,10011,['acid']
25149,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25152,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25154,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25155,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25157,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25158,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25159,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25160,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25161,1,0,0,1,1,10011,['acid']
25162,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25163,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25165,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25166,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25167,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25168,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25170,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25172,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25174,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25175,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25176,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25179,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25181,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25182,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25183,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25184,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25185,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25187,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25188,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25189,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25191,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25193,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25195,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25196,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25197,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25198,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25199,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25202,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25204,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25206,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25207,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25208,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25209,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25210,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25212,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25214,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25215,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25216,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25217,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25219,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25220,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25221,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25222,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25224,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25225,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25226,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25227,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25228,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25230,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25231,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25232,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25238,1,0,0,1,1,10011,['acid']
25240,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25241,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25243,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25246,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25247,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25249,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25250,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25251,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25252,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25253,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25255,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25256,1,0,0,1,1,10011,['acid']
25257,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25258,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25259,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25261,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25263,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25265,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25267,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25268,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25269,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25270,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25271,1,0,0,1,1,10011,['acid']
25272,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25273,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25274,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25275,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25279,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25281,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25282,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25284,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25285,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25286,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25288,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25290,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25291,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25293,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25294,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25296,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25298,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25300,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25301,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25302,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25307,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25308,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25312,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25315,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25316,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25317,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25318,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25319,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25322,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25323,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25324,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25325,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25326,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25327,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25328,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25330,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25331,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25335,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25337,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25338,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25339,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25341,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25344,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25346,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25347,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25348,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25349,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25351,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25352,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25353,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25354,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25356,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25357,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25359,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25360,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25361,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25362,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25363,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25364,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25365,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25368,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25371,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25376,1,1,1,1,1,11111,
25379,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25380,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25383,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25385,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25386,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25388,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25389,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25390,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25391,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25392,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25393,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25394,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25395,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25397,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25400,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25401,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25403,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25404,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25405,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25406,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25407,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25408,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25410,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25411,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25412,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25414,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25416,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25417,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25418,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25421,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25422,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25424,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25426,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25427,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25429,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25430,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25431,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25432,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25433,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25434,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25435,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25436,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25437,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25438,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25439,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25440,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25441,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25442,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25443,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25444,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25445,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25446,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25447,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25448,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25449,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25450,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25452,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25453,1,1,1,1,1,11111,['pre_rinse' 'caustic']
25454,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25455,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25456,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25458,1,1,1,1,1,11111,['pre_rinse' 'caustic']
25459,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25460,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25461,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25462,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25464,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25466,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25468,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25473,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25475,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25476,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25478,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25481,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25482,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25483,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25484,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25485,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25486,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25487,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25488,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25489,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25490,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25492,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25493,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25495,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25496,1,0,0,1,1,10011,['acid']
25497,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25498,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25499,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25502,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25504,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25505,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25507,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25508,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25510,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25511,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25512,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25513,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25514,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25515,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25516,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25517,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25518,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25519,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25521,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25522,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25523,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25526,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25527,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25528,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25529,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25530,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25533,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25534,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25536,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25537,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25538,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25539,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25540,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25541,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25542,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25543,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25544,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25545,1,0,0,1,1,10011,['acid']
25548,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25549,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25551,1,1,0,0,1,11001,['pre_rinse' 'caustic']
25552,1,0,0,1,1,10011,['acid']
25555,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25556,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25557,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25558,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
25561,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
